Algorithm,World,Trial,Total_Time,Path_Length,Deviation_From_Straight,Avg_Velocity,Path_Efficiency,Navigation_Metric,Collision,Recovery_Count,My_Recovery_Count,Avg_Computation_Time,Path_Smoothness,Min_Clearance,Max_Path_Deviation,Control_Effort,Path_Curvature,Avg_Jerk,Path_Overlap
applr,269,1,124.31,32.67,3.267,0.26,0.306,0.0,1,0,10,0.0,1427.05,-1,6.469,355.083,123135032524.312,7003098.818,1899
applr,270,1,92.2,44.98,4.746,0.49,0.211,0.0,0,0,7,0.0,1127.036,-1,6.106,375.84,521223008.238,7002545.214,1062
applr,271,1,66.11,20.73,2.073,0.31,0.482,0.0,1,0,5,0.0,848.352,-1,3.235,337.959,329356677.403,6321395.636,826
applr,272,1,29.21,6.51,0.691,0.22,1.447,0.0,1,0,0,0.0,106.421,-1,1.839,359.737,1387414.332,7299584.992,381
applr,273,1,146.98,45.72,4.87,0.31,0.205,0.0,0,0,7,0.0,1333.138,-1,9.535,348.276,899954925.26,6268474.07,1822
applr,274,1,23.92,7.76,0.79,0.32,1.266,0.0,1,0,0,0.0,441.385,-1,2.845,443.64,575478642.907,7799000.393,320
applr,275,1,69.04,14.2,1.505,0.21,0.664,0.0,1,0,4,0.0,1004.81,-1,2.778,414.561,74037176.465,8120037.115,1401
applr,276,1,41.33,10.23,1.081,0.25,0.925,0.0,1,0,0,0.0,188.341,-1,4.258,344.972,5620783.97,7444948.891,575
applr,277,1,89.02,28.58,3.437,0.32,0.291,0.0,0,0,1,0.0,688.889,-1,8.373,344.793,209564377.207,6210982.38,1668
applr,278,1,66.13,29.18,2.918,0.44,0.343,0.0,0,0,0,0.0,156.883,-1,8.575,303.22,1360433231.884,5813945.86,499
applr,280,1,14.42,5.46,0.546,0.38,1.832,0.0,1,0,0,0.0,110.493,-1,1.455,400.582,40103368.412,6660032.996,124
applr,281,1,112.24,38.2,4.111,0.34,0.243,0.0,0,0,5,0.0,1118.72,-1,5.641,300.996,2104908249.628,5479273.4,1755
applr,282,1,30.14,6.4,0.64,0.21,1.563,0.0,1,0,0,0.0,168.473,-1,2.467,466.928,14612370.584,9417976.149,525
applr,283,1,145.37,24.2,2.83,0.17,0.353,0.0,1,0,18,0.0,2263.638,-1,3.754,353.722,15666687442.564,6442431.428,2914
applr,284,1,110.4,38.57,3.707,0.35,0.27,0.0,0,0,3,0.0,1516.444,-1,8.201,544.384,6961921701.712,9893994.689,1549
applr,285,1,114.09,44.05,4.405,0.39,0.227,0.0,1,0,0,0.0,588.164,-1,2.664,449.617,87559156.542,8622856.926,994
applr,287,1,18.4,4.88,0.488,0.27,2.049,0.0,1,0,0,0.0,33.335,-1,1.46,370.62,782571.664,6759919.468,175
applr,288,1,20.46,4.93,0.639,0.24,1.565,0.0,1,0,0,0.0,340.125,-1,0.427,603.422,11065844.469,12167832.549,412
applr,289,1,115.21,12.91,1.889,0.11,0.529,0.0,1,0,17,0.0,3333.091,-1,1.221,460.198,60115714966.097,9528474.859,3353
applr,290,1,26.89,7.53,0.995,0.28,1.005,0.1923,0,0,3,0.0,337.466,-1,1.339,307.065,110930826.952,5727540.676,408
applr,292,1,44.07,11.46,1.233,0.26,0.811,0.1593,0,0,1,0.0,203.885,-1,2.556,273.372,11259159.477,4966068.916,617
applr,293,1,77.05,31.77,3.81,0.41,0.262,0.0,0,0,2,0.0,429.613,-1,6.419,344.787,155505979.664,6909443.645,578
applr,294,1,22.28,5.84,0.584,0.26,1.713,0.0,1,0,0,0.0,74.451,-1,1.389,172.696,1789280.352,2162502.57,311
applr,295,1,24.34,8.11,0.942,0.33,1.062,0.0,0,0,0,0.0,163.609,-1,0.807,558.74,12852772.071,11259799.738,313
applr,296,1,150.01,30.42,3.042,0.2,0.329,0.0,1,0,10,0.0,1582.447,-1,2.907,414.811,1395134263.649,8350775.559,2890
applr,297,1,150.02,39.82,3.894,0.27,0.257,0.0,0,0,14,0.0,1619.155,-1,4.751,263.554,778148111.213,4901319.613,2142
applr,298,1,150.01,21.36,2.219,0.14,0.451,0.0,0,0,18,0.0,1720.757,-1,3.127,285.149,15498249784.477,5484641.545,2920
applr,299,1,12.06,2.96,0.315,0.25,3.177,0.0,1,0,1,0.0,180.812,-1,0.802,357.999,12111499.207,6109696.533,152
